customer_id,full_name,email,phone,age,gender,registration_date,last_purchase_date,total_spent,purchase_frequency,preferred_category,loyalty_tier,country,city,subscription_status
CUST_001183,Laura Reyes,michael16@example.net,5444325326,24,Female,2023-06-08,2025-05-16,17508.53,Weekly,Electronics,Platinum,UK,Glasgow,Churned
CUST_001184,Haley Green,dana90@example.net,(427)684-0741,45,Female,2025-03-06,2025-07-04,4631.39,Quarterly,Home,Platinum,Germany,Berlin,Active
CUST_001185,Dalton Reid,barbarahall@example.com,344-574-8167x6481,45,Male,2021-11-25,2025-03-28,923.66,Quarterly,Home,Silver,UK,London,Churned
CUST_001186,Cassandra Henson,gbell@example.net,343.536.0767x8576,60,Male,2020-07-20,2024-12-04,4302.51,Quarterly,Sports,Platinum,Australia,Melbourne,Inactive
CUST_001187,Steven King,wmartinez@example.com,(503)826-9225x25871,23,Male,2024-02-16,2024-11-03,2975.59,Quarterly,Electronics,Gold,Australia,Sydney,Active
CUST_001188,Robert Rollins,ghunt@example.net,6453531941,45,Female,2022-09-13,2025-06-07,6325.86,Monthly,Clothing,Platinum,USA,Houston,Inactive
CUST_001189,Emma Matthews,ustewart@example.com,9869344801,54,Male,2022-04-21,2024-11-28,2837.87,Quarterly,Electronics,Gold,USA,Chicago,Inactive
CUST_001190,Brandi Clark,matthewperkins@example.net,(981)491-4263,27,Male,2023-10-13,2024-07-19,1762.36,Quarterly,Electronics,Gold,UK,Birmingham,Inactive
CUST_001191,Amanda Graves,laurenrivera@example.org,001-849-475-0445x55668,43,Male,2023-08-18,2024-10-15,6539.3,Monthly,Electronics,Platinum,USA,Phoenix,Inactive
CUST_001192,James Nguyen,jacksmith@example.org,(799)627-9532x513,39,Male,2024-08-02,2024-12-30,1140.45,Quarterly,Home,Silver,UK,Glasgow,Active
CUST_001193,Andrea Frazier,robertgreen@example.net,+1-442-543-7792x44238,38,Female,2022-02-21,2025-07-05,5395.03,Monthly,Home,Platinum,USA,New York,Active
CUST_001194,Christopher Mendez,nhudson@example.org,705.957.2141x256,34,Male,2022-09-17,2024-12-19,1215.22,Quarterly,Electronics,Silver,Australia,Brisbane,Active
CUST_001195,Kelly Herrera,nicholas91@example.org,(877)741-2104,49,Female,2022-09-18,2025-02-26,912.48,Rarely,Sports,Silver,Canada,Vancouver,Active
CUST_001196,Jeremiah King,hsimpson@example.org,547-303-1959x4726,20,Male,2022-12-21,2024-12-07,2348.5,Quarterly,Electronics,Gold,UK,Leeds,Active
CUST_001197,Cynthia Alvarez,blackburnlauren@example.org,(646)718-0343x701,47,Male,2023-01-24,2025-04-15,9011.6,Monthly,Sports,Platinum,USA,New York,Active
CUST_001198,Taylor Bauer,cameronjacobs@example.org,001-791-724-6540x5870,63,Male,2025-02-23,2025-05-03,2032.83,Quarterly,Home,Gold,Canada,Ottawa,Churned
CUST_001199,Sarah Lucas,brownashley@example.net,6573072960,26,Male,2020-07-10,2025-01-08,3966.25,Quarterly,Books,Platinum,Australia,Melbourne,Active
CUST_001200,Jeremy Wang,kylehall@example.net,395-932-5739x242,28,Male,2025-03-23,2025-04-16,611.95,Quarterly,Books,Silver,Canada,Montreal,Active
CUST_001201,Kenneth Johnson,allenphyllis@example.org,(348)400-2191x29072,37,Female,2022-03-21,2025-03-21,6976.24,Monthly,Sports,Platinum,UK,Glasgow,Churned
CUST_001202,Jamie Thompson,llopez@example.org,(223)350-3099x2225,47,Male,2023-08-21,2024-07-24,13176.04,Weekly,Books,Platinum,USA,Houston,Churned
CUST_001203,Lauren Snow,rhonda99@example.com,(846)589-6871x13645,18,Female,2025-02-14,2025-04-11,4409.77,Weekly,Clothing,Platinum,Canada,Toronto,Active
CUST_001204,Scott Singleton,theresa38@example.net,700-590-4550x145,42,Female,2024-06-23,2024-07-11,7881.48,Monthly,Sports,Platinum,UK,Birmingham,Inactive
CUST_001205,Carly Johnson,courtneyarias@example.com,(861)312-0893x9519,49,Male,2022-06-17,2024-09-22,3406.39,Monthly,Home,Platinum,Australia,Brisbane,Inactive
CUST_001206,Carol Oliver,garciachloe@example.org,929.867.7143x328,18,Male,2021-03-12,2025-02-15,4942.73,Quarterly,Clothing,Platinum,USA,Chicago,Active
CUST_001207,Kevin Greer,wesley98@example.net,311-448-5884x222,45,Female,2021-06-23,2024-12-21,4388.81,Quarterly,Books,Platinum,Germany,Cologne,Active
CUST_001208,Chelsea Gillespie,paulbush@example.org,+1-714-563-2979x7566,49,Female,2023-09-15,2025-03-26,12685.34,Weekly,Sports,Platinum,Australia,Brisbane,Active
CUST_001209,Adrienne Kim,petercooke@example.net,001-906-676-5044x06181,18,Female,2022-02-04,2025-03-13,1227.07,Weekly,Clothing,Silver,UK,Leeds,Active
CUST_001210,Penny Wells,usanchez@example.com,657-506-2600,59,Male,2023-05-04,2025-03-17,16205.92,Weekly,Electronics,Platinum,Germany,Berlin,Active
CUST_001211,Courtney Hamilton,stephensonnicholas@example.org,+1-965-661-9822x7792,33,Female,2021-09-15,2025-04-08,1096.93,Quarterly,Books,Silver,USA,New York,Churned
CUST_001212,Melinda Roberts,dtaylor@example.org,366.313.2547,78,Female,2021-05-01,2024-12-09,1026.0,Rarely,Sports,Silver,Australia,Sydney,Inactive
CUST_001213,Craig Warren DDS,ashley46@example.net,001-848-267-7841,56,Female,2020-09-13,2024-07-28,4241.87,Quarterly,Clothing,Platinum,Australia,Brisbane,Active
CUST_001214,Antonio Arnold,millerangela@example.com,454-811-3872,42,Male,2025-02-26,2025-04-19,801.77,Rarely,Sports,Silver,Canada,Ottawa,Churned
CUST_001215,David Charles,kimberly80@example.com,(337)784-5924x936,31,Female,2023-03-18,2024-08-23,4264.55,Quarterly,Home,Platinum,Canada,Montreal,Active
CUST_001216,Margaret Leblanc,gordonnatalie@example.net,001-849-549-0037x573,58,Male,2022-05-14,2024-09-14,1074.8,Monthly,Home,Silver,Canada,Calgary,Active
CUST_001217,Holly Smith,jordanlisa@example.net,+1-391-824-0770x934,41,Female,2022-12-08,2024-09-09,2211.93,Quarterly,Books,Gold,Germany,Munich,Inactive
CUST_001218,Brian Randolph,jonesmichael@example.net,596.475.5375,65,Male,2023-08-20,2024-12-16,7227.06,Weekly,Books,Platinum,Germany,Frankfurt,Active
CUST_001219,Richard Douglas,truiz@example.net,+1-961-302-4516x1443,52,Male,2022-02-19,2025-01-17,17333.96,Weekly,Clothing,Platinum,Australia,Perth,Churned
CUST_001220,Katie Blake,wgould@example.com,(364)589-8996,35,Female,2022-03-31,2024-10-14,14308.05,Weekly,Sports,Platinum,Australia,Sydney,Active
CUST_001221,Laura Gonzalez,seanreynolds@example.org,395-308-8196x836,76,Male,2021-07-07,2025-04-20,4606.63,Quarterly,Clothing,Platinum,USA,Los Angeles,Inactive
CUST_001222,Darlene Baldwin,torrescourtney@example.com,001-873-908-9757x47568,51,Male,2020-12-17,2024-08-22,18633.04,Weekly,Books,Platinum,UK,Birmingham,Active
CUST_001223,Kim Irwin,kristin88@example.net,652.253.7940x425,66,Female,2024-06-18,2025-01-21,19762.65,Weekly,Electronics,Platinum,USA,Houston,Active
CUST_001224,Tiffany Chandler,samantha30@example.com,(693)438-8533x957,36,Male,2022-08-25,2025-04-10,488.92,Quarterly,Home,Bronze,Canada,Vancouver,Active
CUST_001225,William Mccall,mcervantes@example.com,976.985.0743x80500,54,Female,2024-02-10,2025-02-19,338.94,Monthly,Books,Bronze,Canada,Vancouver,Active
CUST_001226,Laura Mcguire PhD,morrisonapril@example.org,+1-972-600-6670x5615,46,Male,2021-04-23,2025-05-11,9790.0,Monthly,Sports,Platinum,USA,Phoenix,Active
CUST_001227,Jeanne Leonard,rhodesjared@example.com,001-748-982-0542,42,Female,2025-03-09,2025-04-06,4314.99,Weekly,Clothing,Platinum,USA,Los Angeles,Active
CUST_001228,John Wiggins,nicholas59@example.com,885-536-6436,35,Male,2021-03-17,2025-04-15,3529.77,Quarterly,Sports,Platinum,USA,Chicago,Active
CUST_001229,Kristen Myers,brucejohnson@example.com,724.390.2403x331,44,Male,2021-06-15,2024-10-27,60.02,Rarely,Home,Bronze,USA,Chicago,Active
CUST_001230,John Patel,mullenpeter@example.net,+1-257-639-5830,24,Male,2022-10-10,2025-04-04,4257.25,Quarterly,Clothing,Platinum,Australia,Perth,Active
CUST_001231,Nathaniel Salas,bridget36@example.org,220.369.1773x332,49,Female,2022-03-11,2025-05-16,1733.81,Quarterly,Books,Gold,Canada,Calgary,Churned
CUST_001232,Stephen Day,camerongoodwin@example.com,001-276-665-1801x04516,18,Male,2024-03-12,2024-09-06,3540.62,Monthly,Electronics,Platinum,Germany,Frankfurt,Churned
CUST_001233,Teresa Kelly,dedwards@example.org,(495)795-1834x15306,33,Female,2021-05-20,2024-11-05,2501.97,Monthly,Home,Gold,Canada,Ottawa,Active
CUST_001234,Susan Evans,michael80@example.net,(226)414-6135x455,42,Female,2024-01-19,2025-06-26,4136.13,Quarterly,Books,Platinum,Australia,Adelaide,Active
CUST_001235,Michael Medina,christycampbell@example.com,(233)802-3830,63,Female,2020-09-09,2025-04-07,741.19,Monthly,Electronics,Silver,USA,Houston,Active
CUST_001236,Samuel Logan,wvaughn@example.com,417-692-2527x574,41,Female,2025-05-05,2025-06-08,773.91,Quarterly,Sports,Silver,Canada,Ottawa,Inactive
CUST_001237,Marisa Love,collinstimothy@example.net,(642)577-0618x38675,63,Male,2020-10-07,2024-10-10,545.24,Quarterly,Books,Silver,USA,Phoenix,Active
CUST_001238,Christopher Bender,robertsondeborah@example.net,606-284-7248x500,18,Female,2021-09-29,2025-05-18,2929.83,Quarterly,Home,Gold,UK,Birmingham,Active
CUST_001239,Kylie Dennis,xandersen@example.org,553-976-6511x9354,48,Male,2021-04-23,2024-08-22,1759.57,Monthly,Books,Gold,Canada,Toronto,Churned
CUST_001240,Courtney Diaz,jenkinssandra@example.net,001-893-452-5223,49,Male,2025-02-28,2025-04-22,120.32,Quarterly,Clothing,Bronze,UK,Glasgow,Churned
CUST_001241,Jessica Gutierrez,jamiebutler@example.com,321.483.4483x88669,18,Male,2021-01-27,2024-11-19,2885.1,Quarterly,Books,Gold,Australia,Adelaide,Inactive
CUST_001242,Denise Lee,jamesberry@example.com,212-854-6526,67,Female,2021-10-14,2024-10-15,7175.5,Monthly,Home,Platinum,USA,Los Angeles,Active
CUST_001243,Blake Dyer,jessica14@example.org,+1-764-319-4667x0089,49,Female,2024-05-26,2024-08-25,156.33,Rarely,Sports,Bronze,UK,Glasgow,Churned
CUST_001244,Lindsey Hill,scottmiller@example.org,(652)225-4848x90515,34,Male,2023-05-22,2024-12-17,1291.49,Rarely,Sports,Silver,USA,New York,Active
CUST_001245,Nancy Morrison,bcurry@example.net,001-786-995-8792,26,Male,2022-02-18,2025-05-16,4904.56,Weekly,Books,Platinum,Germany,Munich,Active
CUST_001246,Alexandra Landry,richard68@example.net,+1-714-526-7088x383,38,Female,2022-08-27,2025-04-29,344.97,Quarterly,Electronics,Bronze,UK,Manchester,Active
CUST_001247,Spencer Campbell,kelseyfox@example.org,601-627-8484x73051,47,Male,2025-02-24,2025-04-03,4746.84,Weekly,Home,Platinum,Australia,Sydney,Inactive
CUST_001248,Andrew Nelson,randallmiddleton@example.net,582-240-0008x1656,22,Male,2024-04-12,2024-08-27,8627.19,Monthly,Clothing,Platinum,UK,Glasgow,Active
CUST_001249,Tracy Sanchez,adamsalazar@example.com,(905)735-6791x063,21,Male,2023-10-07,2025-05-29,3296.6,Quarterly,Books,Platinum,Germany,Hamburg,Inactive
CUST_001250,Louis Potts,piercemaria@example.com,8245773459,80,Male,2023-01-06,2024-09-19,935.07,Quarterly,Electronics,Silver,Australia,Brisbane,Active
CUST_001251,Hunter Jennings,diane05@example.org,406.707.7737x5363,42,Female,2021-10-05,2025-01-09,3080.52,Monthly,Clothing,Platinum,Germany,Munich,Active
CUST_001252,Glenda Williams DVM,urivas@example.org,222-748-8172x4355,62,Female,2022-10-18,2024-11-23,1343.49,Rarely,Sports,Silver,Germany,Hamburg,Churned
CUST_001253,Miranda Terry,yatesheather@example.org,(749)916-6116,35,Female,2022-01-13,2025-04-28,2030.7,Weekly,Home,Gold,USA,Phoenix,Active
CUST_001254,Hannah Gonzalez,abigail12@example.com,3459034811,18,Male,2021-09-06,2025-04-01,3060.63,Quarterly,Sports,Platinum,Canada,Ottawa,Active
CUST_001255,William Estrada,christine99@example.net,346-820-4930x896,25,Female,2023-11-09,2024-08-09,2790.95,Monthly,Home,Gold,UK,Glasgow,Churned
CUST_001256,Mary Cohen,kyle77@example.net,+1-420-269-3358x362,41,Female,2024-05-27,2024-07-17,10316.75,Weekly,Electronics,Platinum,Germany,Frankfurt,Active
CUST_001257,Brooke Walker,nashstephen@example.org,215-318-2322,25,Female,2021-01-08,2025-01-31,3304.27,Quarterly,Books,Platinum,UK,Glasgow,Churned
CUST_001258,Andrew Walker,dwilson@example.org,001-637-877-0560,47,Female,2022-05-14,2025-03-06,1449.68,Rarely,Home,Silver,Australia,Perth,Churned
CUST_001259,Lisa Zhang,sanchezkenneth@example.net,573.639.4681,24,Male,2022-11-08,2025-05-11,312.63,Quarterly,Sports,Bronze,Germany,Munich,Active
CUST_001260,Linda Sandoval,maryramirez@example.org,706.341.7119,43,Male,2023-08-27,2025-04-18,7635.15,Monthly,Home,Platinum,UK,Manchester,Active
CUST_001261,Sheri Smith,scott91@example.com,649-290-1611x24977,35,Male,2022-09-22,2025-06-26,3779.84,Monthly,Home,Platinum,Germany,Hamburg,Inactive
CUST_001262,Kari Murphy,nmorgan@example.net,581.511.9588x885,33,Female,2023-01-31,2025-05-08,5813.36,Monthly,Clothing,Platinum,USA,Phoenix,Active
CUST_001263,Duane Butler,andrew89@example.org,3705592360,50,Female,2025-05-25,2025-06-07,451.06,Quarterly,Clothing,Bronze,Canada,Toronto,Active
CUST_001264,Jeremy Ortiz,acarter@example.com,+1-909-753-4080,49,Male,2021-01-31,2025-01-13,8262.17,Weekly,Books,Platinum,UK,Manchester,Inactive
CUST_001265,Jeremy Mcdonald,hendersonkimberly@example.com,987.273.2108x597,65,Female,2024-06-30,2025-05-12,842.86,Rarely,Sports,Silver,Canada,Montreal,Active
CUST_001266,Taylor Miller,taylorcaitlin@example.org,808.330.9346x4194,32,Male,2020-11-05,2024-09-30,16810.52,Weekly,Electronics,Platinum,USA,Chicago,Churned
CUST_001267,Andrea Trevino,bradleykimberly@example.com,(973)435-3537x038,33,Female,2022-01-03,2025-03-31,745.2,Rarely,Electronics,Silver,UK,London,Active
CUST_001268,Marissa Henderson,ewoodard@example.org,+1-255-221-2676,19,Female,2024-04-01,2025-04-16,3849.41,Monthly,Clothing,Platinum,USA,Phoenix,Active
CUST_001269,Corey Walker,ctate@example.net,782-656-4590x6426,20,Other,2024-06-16,2025-06-26,391.72,Monthly,Books,Bronze,USA,Chicago,Inactive
CUST_001270,Rodney Carpenter,nichole42@example.net,(375)730-5748x77013,37,Female,2023-07-13,2024-10-05,8164.58,Monthly,Home,Platinum,Germany,Berlin,Active
CUST_001271,Elizabeth Smith,lopezfrank@example.net,203.381.7759x49699,47,Male,2021-08-14,2025-05-20,1393.43,Rarely,Clothing,Silver,USA,New York,Active
CUST_001272,Cindy Le,qwilliams@example.org,+1-857-768-2103x1264,59,Male,2022-09-03,2025-02-24,4480.61,Quarterly,Sports,Platinum,Germany,Munich,Active
CUST_001273,Max Lyons,nina56@example.net,988.898.4723x927,62,Female,2023-03-11,2025-04-05,1762.06,Quarterly,Electronics,Gold,Canada,Montreal,Inactive
CUST_001274,Edwin Sawyer,danielphelps@example.org,718.791.0769x7262,47,Female,2022-07-21,2025-01-16,219.13,Quarterly,Sports,Bronze,Australia,Brisbane,Active
CUST_001275,Charles Graham,christina27@example.net,866-754-2552x1993,69,Female,2024-11-22,2025-03-29,4089.3,Monthly,Electronics,Platinum,UK,Leeds,Churned
CUST_001276,Kari Garrett,youngjessica@example.net,(262)593-6261,53,Female,2020-10-31,2024-08-20,1447.58,Rarely,Sports,Silver,USA,Chicago,Active
CUST_001277,Erin Jones,rachel60@example.com,001-293-784-9671x89523,18,Male,2022-05-06,2025-02-07,523.85,Quarterly,Electronics,Silver,USA,Houston,Inactive
CUST_001278,Chad Mitchell MD,conniemorrison@example.org,001-915-731-0441,73,Female,2022-03-12,2025-05-16,870.81,Quarterly,Electronics,Silver,Germany,Berlin,Active
CUST_001279,Christina Hartman,johnsonrhonda@example.com,943.221.9131x2220,74,Female,2021-02-18,2024-11-29,7366.8,Monthly,Electronics,Platinum,Canada,Calgary,Inactive
CUST_001280,Tracy Barber,renee96@example.net,001-665-963-8737x1692,29,Female,2025-03-06,2025-06-01,7185.65,Monthly,Home,Platinum,Germany,Frankfurt,Active
CUST_001281,Renee Turner,brandon39@example.com,001-638-927-5615x534,21,Female,2022-04-10,2024-11-15,535.68,Quarterly,Electronics,Silver,USA,New York,Inactive
CUST_001282,Thomas Gray,christine25@example.com,+1-791-968-2388x0504,18,Female,2022-08-15,2025-06-02,2730.18,Quarterly,Sports,Gold,Canada,Montreal,Active
CUST_001283,Philip Miller,fsmith@example.net,810.844.8955x998,24,Male,2020-11-19,2024-10-04,3314.86,Quarterly,Sports,Platinum,USA,Houston,Inactive
CUST_001284,Jessica Leblanc,snydernathan@example.org,(789)200-5355,18,Female,2023-09-28,2025-05-19,7252.77,Monthly,Books,Platinum,Australia,Perth,Active
CUST_001285,Jeremiah Leach,qrandolph@example.net,357-716-9497x97954,51,Female,2020-07-11,2024-09-03,5853.0,Monthly,Sports,Platinum,Germany,Frankfurt,Active
CUST_001286,Michele Mueller,kayla18@example.org,001-863-813-0809x5776,27,Female,2023-05-18,2024-08-23,4956.76,Quarterly,Clothing,Platinum,USA,New York,Active
CUST_001287,William Blake,kelly85@example.org,+1-728-414-2107x9117,23,Female,2023-12-13,2024-11-25,4174.75,Quarterly,Home,Platinum,UK,Glasgow,Active
CUST_001288,Maria Gordon,ywilliamson@example.com,607-340-2599,47,Female,2021-09-19,2024-11-19,9882.93,Weekly,Home,Platinum,Germany,Hamburg,Active
CUST_001289,Dillon Taylor,samanthadavis@example.org,(364)218-5787x488,36,Male,2021-03-17,2025-03-21,7059.09,Monthly,Sports,Platinum,UK,Birmingham,Active
CUST_001290,William Hogan,ksanchez@example.org,2339887247,18,Male,2023-08-26,2024-07-29,7643.57,Monthly,Home,Platinum,UK,Manchester,Active
CUST_001291,Susan Jacobs,tmcdonald@example.com,+1-789-739-1883x239,21,Female,2021-02-23,2024-10-07,234.39,Quarterly,Electronics,Bronze,Germany,Cologne,Active
CUST_001292,Allen Bennett,aaron00@example.net,001-593-908-8294,75,Male,2020-12-23,2025-05-13,2097.49,Monthly,Books,Gold,Australia,Brisbane,Churned
CUST_001293,Joseph Buck,jermaine91@example.org,(674)406-5990,57,Male,2024-03-08,2025-04-24,4314.45,Quarterly,Books,Platinum,Australia,Perth,Active
CUST_001294,Timothy Fuller,ricardo07@example.net,(693)450-3644x12369,25,Female,2021-03-22,2024-07-10,4655.53,Quarterly,Sports,Platinum,Germany,Cologne,Active
CUST_001295,Pamela Rowe,kreeves@example.net,+1-217-672-8309x057,47,Male,2024-05-31,2024-10-07,693.63,Rarely,Clothing,Silver,Australia,Melbourne,Active
CUST_001296,Rhonda Collins,qduncan@example.com,001-269-436-1392x397,29,Male,2021-01-24,2024-11-26,779.67,Quarterly,Clothing,Silver,Canada,Vancouver,Active
CUST_001297,Russell Proctor,danielscott@example.net,001-659-359-8249x3374,47,Female,2020-08-12,2025-03-07,4318.43,Monthly,Clothing,Platinum,Germany,Cologne,Active
CUST_001298,Jeremy Davis,teresahart@example.org,956-985-5206,24,Male,2023-09-24,2025-05-20,2961.22,Monthly,Electronics,Gold,Canada,Montreal,Active
CUST_001299,Nicole Taylor,ggood@example.net,+1-360-680-4332x533,55,Male,2021-01-22,2025-01-06,352.22,Monthly,Sports,Bronze,Australia,Sydney,Inactive
CUST_001300,Frederick Rodriguez,christopher29@example.com,742-506-5230x875,31,Male,2021-02-24,2024-07-11,352.0,Monthly,Books,Bronze,USA,Phoenix,Inactive
CUST_001301,Ronald Cervantes,trevor49@example.net,(497)800-9537x986,30,Female,2022-03-31,2024-11-30,1915.65,Monthly,Home,Gold,UK,Birmingham,Active
CUST_001302,Scott Martinez,suttonjonathan@example.com,+1-576-826-6311x334,31,Female,2021-02-18,2024-07-22,18356.2,Weekly,Books,Platinum,Canada,Ottawa,Active
CUST_001303,Sheri Crosby,lorirobbins@example.net,+1-627-422-9773,31,Other,2023-04-30,2025-04-17,4814.51,Quarterly,Electronics,Platinum,Australia,Brisbane,Active
CUST_001304,Raymond Russell,michele94@example.com,001-545-348-3037x272,23,Male,2024-07-01,2025-03-07,2380.5,Quarterly,Clothing,Gold,Australia,Perth,Inactive
CUST_001305,Tracy Gallegos,clarktimothy@example.net,+1-839-563-7371,20,Male,2024-05-07,2025-04-20,11886.74,Weekly,Sports,Platinum,Australia,Adelaide,Active
CUST_001306,Mathew Smith,rhondaaustin@example.net,001-503-398-7965x20310,37,Female,2022-04-23,2025-01-20,2543.37,Quarterly,Books,Gold,Germany,Berlin,Active
CUST_001307,Ronald Smith,jamesmckenzie@example.net,001-930-336-0775,65,Male,2025-03-23,2025-07-03,1236.04,Monthly,Electronics,Silver,UK,London,Active
CUST_001308,Alexander Walker,mark91@example.net,+1-515-536-7456x47401,49,Female,2022-04-04,2024-12-14,1162.5,Rarely,Electronics,Silver,Australia,Melbourne,Active
CUST_001309,Joann Russell,ehenderson@example.com,696-725-3679,49,Male,2020-10-30,2024-12-20,8400.85,Weekly,Books,Platinum,Australia,Brisbane,Inactive
CUST_001310,Charles Li,timothy53@example.org,001-400-622-1931x4683,27,Male,2022-03-14,2024-11-16,8833.12,Monthly,Books,Platinum,Germany,Hamburg,Active
CUST_001311,Robert Kirk,tgarcia@example.com,(537)529-6891x9363,45,Male,2021-01-20,2025-06-01,1231.63,Rarely,Sports,Silver,Germany,Hamburg,Active
CUST_001312,Derek Bauer,zoliver@example.com,(540)836-1832x0180,68,Male,2022-08-27,2025-06-24,5151.13,Monthly,Books,Platinum,Canada,Montreal,Inactive
CUST_001313,Allen David,christinamurphy@example.org,(733)337-7837x47894,45,Female,2024-08-01,2024-11-17,125.25,Quarterly,Electronics,Bronze,Australia,Adelaide,Active
CUST_001314,Stephanie Cross,williamlynn@example.net,590-507-6816x4872,18,Male,2021-04-12,2025-02-28,5447.77,Monthly,Electronics,Platinum,Australia,Perth,Active
CUST_001315,Dawn Warren,wileygloria@example.com,353-959-8631x08734,41,Female,2022-02-10,2025-06-19,7127.9,Monthly,Clothing,Platinum,Australia,Brisbane,Active
CUST_001316,Allison Sims,nicholas18@example.com,+1-523-922-6860x2896,54,Female,2023-11-07,2024-08-14,1568.88,Quarterly,Sports,Gold,USA,Houston,Active
CUST_001317,Michael Caldwell,jessica48@example.org,001-787-795-2364x68236,48,Female,2023-02-06,2024-12-28,8154.52,Monthly,Books,Platinum,Australia,Perth,Active
CUST_001318,Miranda Curtis,bentleykristen@example.net,426-477-3865x58525,39,Male,2022-07-17,2025-06-06,15531.15,Weekly,Clothing,Platinum,UK,London,Active
CUST_001319,Steven Martinez,matthew35@example.com,611-498-3265,18,Female,2022-10-08,2025-02-04,652.49,Quarterly,Books,Silver,USA,New York,Inactive
CUST_001320,Ashley Smith,angelarobinson@example.net,001-923-681-8936x407,47,Female,2023-01-07,2025-02-12,3024.54,Quarterly,Sports,Platinum,UK,London,Active
CUST_001321,Carol Ramirez,powellruben@example.net,982-782-9406x7843,22,Other,2024-01-13,2024-11-18,974.55,Rarely,Electronics,Silver,Canada,Calgary,Inactive
CUST_001322,Brittany Marshall,michael92@example.net,001-571-623-0046,42,Female,2021-11-27,2025-02-21,1985.12,Quarterly,Electronics,Gold,USA,New York,Inactive
CUST_001323,Kevin Lee,psmith@example.com,466.798.9105x11950,18,Female,2024-07-04,2024-08-29,4967.13,Quarterly,Electronics,Platinum,Canada,Montreal,Active
CUST_001324,Casey Francis,umendez@example.com,465.662.3635x5308,61,Female,2025-02-01,2025-03-20,2280.2,Quarterly,Sports,Gold,USA,Chicago,Churned
CUST_001325,Matthew Smith,roberttorres@example.net,787-741-9290x3344,44,Male,2023-06-14,2024-12-20,388.24,Monthly,Sports,Bronze,Canada,Vancouver,Inactive
CUST_001326,Nancy Perez,ggonzalez@example.org,001-799-868-4179x9671,37,Female,2025-02-26,2025-06-01,3628.67,Weekly,Sports,Platinum,USA,Los Angeles,Active
CUST_001327,Bethany Walker DDS,ojackson@example.org,601.463.8340,39,Male,2021-02-12,2025-05-01,5796.89,Monthly,Sports,Platinum,Canada,Toronto,Inactive
CUST_001328,Diana Young,ehill@example.net,657.556.9936,46,Male,2021-06-07,2025-02-16,8881.43,Monthly,Electronics,Platinum,Canada,Calgary,Active
CUST_001329,Juan Bright,jmack@example.com,(731)723-8906x28638,47,Female,2024-10-12,2025-02-18,8486.56,Monthly,Electronics,Platinum,UK,Birmingham,Churned
CUST_001330,Kimberly Wright MD,kirsten96@example.net,(799)688-5175,58,Female,2022-08-14,2024-12-05,1092.85,Rarely,Sports,Silver,Australia,Melbourne,Active
CUST_001331,Keith Hale,wilkersonmichaela@example.net,001-221-533-9091x679,32,Male,2025-03-19,2025-04-22,4182.72,Quarterly,Electronics,Platinum,UK,Birmingham,Active
CUST_001332,William Green,rarnold@example.net,922.941.8953x9522,40,Male,2021-06-27,2025-04-04,5525.56,Monthly,Clothing,Platinum,UK,Birmingham,Inactive
CUST_001333,Regina Stevens,justin75@example.net,+1-329-497-6412x00654,25,Female,2024-01-01,2025-03-27,487.77,Rarely,Home,Bronze,Australia,Sydney,Active
CUST_001334,Debbie Robbins,matthewstrong@example.org,867-393-1072,46,Male,2022-04-27,2025-06-04,12861.41,Weekly,Clothing,Platinum,USA,New York,Active
CUST_001335,Mike Morgan,rosariojonathan@example.org,+1-240-532-7408x9187,48,Female,2023-11-04,2025-02-05,7903.05,Monthly,Books,Platinum,Canada,Toronto,Active
CUST_001336,Christopher Johnson,crystalmccullough@example.net,459.806.3167x70989,54,Male,2022-02-03,2024-11-07,3584.19,Quarterly,Electronics,Platinum,Germany,Hamburg,Active
CUST_001337,Victoria Reese,cscott@example.com,539.264.2938,37,Female,2021-07-03,2024-12-30,762.73,Rarely,Home,Silver,USA,Houston,Churned
CUST_001338,Heidi Berry,tony46@example.com,673-661-1010,19,Male,2023-01-03,2024-11-21,236.79,Monthly,Sports,Bronze,USA,New York,Active
CUST_001339,Gwendolyn Adams,laceyjohnson@example.org,+1-351-207-9748x81363,45,Male,2021-06-02,2025-02-23,594.94,Rarely,Electronics,Silver,UK,Manchester,Churned
CUST_001340,Patrick Johnson,muellerhannah@example.com,001-673-683-4526x50085,45,Female,2022-03-03,2024-12-08,2528.0,Weekly,Sports,Gold,Australia,Perth,Churned
CUST_001341,Frank Dunn,moonluke@example.com,884.970.4235x3214,31,Male,2022-03-11,2024-10-17,2061.78,Quarterly,Electronics,Gold,USA,Phoenix,Inactive
CUST_001342,Shawn Jackson,johnstontiffany@example.org,+1-499-449-4968x6176,62,Male,2022-09-18,2024-11-09,9175.76,Monthly,Books,Platinum,Germany,Frankfurt,Active
CUST_001343,Dr. Jeffrey Bowman,lwilliams@example.org,(446)249-3794,25,Female,2020-09-26,2025-02-08,14953.37,Weekly,Books,Platinum,Australia,Brisbane,Active
CUST_001344,Nancy Dunlap,kathrynhart@example.net,(757)311-5533,42,Female,2023-09-05,2024-10-30,3020.82,Monthly,Books,Platinum,Australia,Melbourne,Active
CUST_001345,Caitlin Frazier,gillrussell@example.com,9894324894,20,Male,2024-02-04,2025-02-15,3012.5,Quarterly,Home,Platinum,USA,Phoenix,Active
