account_id,customer_name,account_type,balance,credit_score,annual_income,account_opening_date,last_transaction_date,transaction_count_monthly,overdraft_count,loan_amount,loan_interest_rate,employment_status,marital_status
ACC_00001352,Katie Lopez,Checking,8988.01,753,108646,2019-03-31,2025-06-05,14,0,295869.97,10.47,Employed,Single
ACC_00001353,Kayla Thomas,Savings,18078.44,810,113527,2015-07-16,2025-06-18,14,1,384944.17,9.9,Self-employed,Single
ACC_00001354,Melissa Bullock,Credit,-2210.03,850,131635,2024-08-17,2025-06-27,8,0,0.0,0.0,Employed,Single
ACC_00001355,Jerry Jones,Checking,7145.64,717,132976,2017-10-27,2025-06-29,12,0,0.0,0.0,Employed,Married
ACC_00001356,Alex Diaz,Checking,968.46,621,84464,2020-08-26,2025-06-14,22,0,221688.19,11.79,Employed,Married
ACC_00001357,Diana Friedman,Checking,278.89,616,49137,2021-01-02,2025-06-22,11,3,60793.19,11.84,Retired,Married
ACC_00001358,Mitchell Liu,Savings,12773.15,773,118501,2025-01-24,2025-06-30,15,1,0.0,0.0,Employed,Married
ACC_00001359,Robert Martin,Savings,10727.63,565,68715,2022-11-22,2025-06-20,14,2,0.0,0.0,Employed,Divorced
ACC_00001360,Michael Huffman,Checking,1646.31,697,102196,2021-03-18,2025-06-30,17,2,0.0,0.0,Employed,Married
ACC_00001361,Chris Jones,Savings,11698.51,607,78882,2023-07-25,2025-06-07,15,1,0.0,0.0,Employed,Married
ACC_00001362,Whitney Steele,Credit,-3262.41,674,83895,2020-09-24,2025-06-07,12,1,0.0,0.0,Employed,Married
ACC_00001363,Nicholas Bell,Credit,-485.78,562,76474,2025-03-06,2025-06-30,9,2,0.0,0.0,Employed,Single
ACC_00001364,John Floyd,Investment,26829.85,744,107748,2019-08-17,2025-06-17,18,0,0.0,0.0,Employed,Single
ACC_00001365,Ashley Abbott,Savings,17072.31,827,127521,2016-09-13,2025-06-11,16,1,0.0,0.0,Employed,Divorced
ACC_00001366,Carl Jones,Credit,-4216.09,661,76783,2019-09-05,2025-06-28,13,1,0.0,0.0,Self-employed,Married
ACC_00001367,James Brooks,Checking,6836.95,850,152052,2021-03-29,2025-06-24,12,1,0.0,0.0,Employed,Single
ACC_00001368,Robert Fletcher,Investment,15355.15,530,62554,2017-12-31,2025-06-14,21,0,2985.58,12.7,Employed,Divorced
ACC_00001369,Emily Gonzalez,Checking,10138.3,799,121379,2019-05-26,2025-06-26,15,1,0.0,0.0,Employed,Single
ACC_00001370,Kenneth Barnes,Credit,-4666.44,599,82548,2022-03-28,2025-06-06,10,3,162596.5,12.01,Employed,Divorced
ACC_00001371,Brianna Pineda,Savings,30771.45,732,109615,2016-04-19,2025-06-06,18,2,21371.32,10.68,Employed,Married
ACC_00001372,Jonathan Miller,Checking,6122.56,788,120327,2020-12-25,2025-06-07,15,2,0.0,0.0,Employed,Married
ACC_00001373,Mr. Devon Riley,Checking,3385.58,516,57051,2019-04-14,2025-07-04,21,0,0.0,0.0,Self-employed,Married
ACC_00001374,Daniel Silva,Investment,23247.47,789,120836,2016-11-17,2025-06-07,9,1,0.0,0.0,Employed,Married
ACC_00001375,Monica Dunn,Checking,6097.73,743,66367,2019-01-25,2025-06-09,15,2,169199.92,10.57,Retired,Divorced
ACC_00001376,Victoria Stephens,Checking,2571.32,768,110968,2020-05-01,2025-06-28,9,0,0.0,0.0,Employed,Widowed
ACC_00001377,Colleen Stephens,Credit,-949.89,641,2796,2024-05-31,2025-06-24,11,0,20830.47,11.59,Unemployed,Married
ACC_00001378,Regina Richardson,Credit,-1047.32,706,81555,2022-10-21,2025-06-17,17,1,0.0,0.0,Self-employed,Single
ACC_00001379,Andres Randall,Checking,2018.06,678,55215,2023-02-25,2025-06-19,11,1,0.0,0.0,Retired,Widowed
ACC_00001380,Robert Young,Savings,1467.79,609,84531,2018-03-17,2025-06-20,13,1,279035.31,11.91,Employed,Divorced
ACC_00001381,Allison Martin,Credit,-3451.03,639,91319,2023-05-04,2025-06-15,15,1,0.0,0.0,Employed,Divorced
ACC_00001382,Melissa Hansen,Investment,19659.84,643,52246,2024-12-14,2025-06-10,15,1,159434.41,11.57,Retired,Married
ACC_00001383,James Smith,Checking,11183.53,845,143515,2025-05-30,2025-06-30,7,1,0.0,0.0,Employed,Divorced
ACC_00001384,Maria Frazier,Credit,-4729.55,626,105873,2017-11-29,2025-07-03,20,0,0.0,0.0,Employed,Married
ACC_00001385,Eric Thompson,Investment,10560.76,734,42418,2019-04-20,2025-06-20,20,1,0.0,0.0,Retired,Single
ACC_00001386,Samuel Wall,Checking,7481.05,826,121596,2019-01-14,2025-07-02,24,2,0.0,0.0,Employed,Widowed
ACC_00001387,Robert Butler,Savings,2905.28,735,100868,2016-07-20,2025-06-13,13,1,0.0,0.0,Employed,Widowed
ACC_00001388,Stacey Johnson,Savings,5260.68,611,29673,2016-02-25,2025-06-07,15,0,4013.17,11.89,Retired,Single
ACC_00001389,Jessica Davis,Checking,6398.36,774,102477,2019-06-17,2025-07-03,15,1,150340.38,10.26,Employed,Divorced
ACC_00001390,Angela Schmidt,Savings,21856.44,708,116183,2022-04-05,2025-06-25,18,2,0.0,0.0,Employed,Divorced
ACC_00001391,Randy Johnston,Checking,411.77,723,128615,2023-07-06,2025-06-18,16,1,0.0,0.0,Employed,Single
ACC_00001392,Anne Carter,Savings,579.36,626,79760,2015-09-01,2025-06-22,15,1,72451.13,11.74,Employed,Single
ACC_00001393,Amanda Benitez,Savings,31897.94,850,133410,2023-09-26,2025-06-30,17,0,334490.01,9.5,Employed,Married
ACC_00001394,Anthony Estrada,Savings,30468.94,726,102991,2020-12-11,2025-06-18,18,2,0.0,0.0,Employed,Divorced
ACC_00001395,Christopher Black,Checking,4442.34,586,75701,2024-03-29,2025-06-07,22,2,0.0,0.0,Employed,Married
ACC_00001396,Ann Higgins,Checking,8611.34,784,113562,2018-12-08,2025-06-06,23,1,0.0,0.0,Employed,Single
ACC_00001397,Danny Mercer DVM,Checking,4036.64,716,126463,2023-01-25,2025-07-01,17,1,0.0,0.0,Employed,Single
ACC_00001398,David Sanchez,Checking,1467.6,652,94022,2016-07-12,2025-06-19,20,0,0.0,0.0,Employed,Single
ACC_00001399,Walter Saunders,Checking,336.5,561,70078,2018-03-14,2025-06-25,14,0,0.0,0.0,Employed,Divorced
ACC_00001400,Stephanie Brown,Investment,27524.97,607,82249,2024-01-05,2025-07-04,20,1,0.0,0.0,Employed,Married
ACC_00001401,Calvin Hernandez,Credit,-3591.28,754,82650,2015-10-16,2025-07-02,10,0,0.0,0.0,Self-employed,Married
ACC_00001402,Dawn Kelley,Checking,3857.51,629,90138,2023-01-17,2025-06-10,22,1,0.0,0.0,Employed,Widowed
ACC_00001403,Ricky Martinez,Savings,10522.35,764,134191,2022-05-20,2025-07-04,14,1,170606.08,10.36,Employed,Married
ACC_00001404,Matthew Robinson,Investment,23992.91,758,71454,2023-11-02,2025-06-22,19,3,0.0,0.0,Self-employed,Widowed
ACC_00001405,Kaylee Moody,Credit,-1008.41,819,131205,2024-05-29,2025-06-19,17,1,0.0,0.0,Employed,Divorced
ACC_00001406,Joshua Crosby,Investment,13763.94,533,45139,2020-05-06,2025-06-27,9,4,156143.24,12.67,Retired,Married
ACC_00001407,Mark Martin,Checking,2009.38,757,126985,2018-12-07,2025-06-12,11,0,0.0,0.0,Employed,Married
ACC_00001408,Jasmine Torres,Credit,-4310.39,704,114730,2018-07-06,2025-06-20,11,1,0.0,0.0,Employed,Married
ACC_00001409,Theresa Gallegos,Savings,4871.45,688,43403,2017-12-02,2025-07-03,19,1,0.0,0.0,Retired,Single
ACC_00001410,Phillip Roberts,Checking,6454.21,618,84982,2020-09-06,2025-06-10,13,0,0.0,0.0,Self-employed,Single
ACC_00001411,Samantha Carson,Savings,7198.12,793,38011,2016-07-28,2025-06-13,20,0,16829.17,10.07,Retired,Married
ACC_00001412,Steve Mcdaniel,Checking,3094.85,772,88715,2023-02-18,2025-06-08,16,2,0.0,0.0,Self-employed,Single
ACC_00001413,Christopher Rivera,Checking,3748.5,765,40782,2019-09-12,2025-06-14,13,2,0.0,0.0,Retired,Married
ACC_00001414,Diane Graham,Savings,20289.68,629,81849,2017-06-13,2025-06-11,9,0,189597.58,11.71,Employed,Single
ACC_00001415,Craig Barnes,Credit,-1669.21,719,130513,2024-08-13,2025-06-17,15,1,0.0,0.0,Employed,Single
ACC_00001416,Kimberly Weiss,Checking,2678.37,717,31436,2019-05-01,2025-06-17,11,2,18641.81,10.83,Retired,Married
ACC_00001417,Kevin Reynolds,Investment,29474.96,696,96775,2016-04-24,2025-07-03,12,1,99900.34,11.04,Self-employed,Married
ACC_00001418,James Ellis,Credit,-2570.69,655,43961,2015-07-31,2025-06-12,23,2,0.0,0.0,Retired,Widowed
ACC_00001419,Zachary Keller,Checking,4220.39,850,106402,2017-01-12,2025-06-20,23,1,0.0,0.0,Self-employed,Married
ACC_00001420,Walter Robertson,Checking,2299.64,668,30073,2019-03-07,2025-06-25,26,0,42024.28,11.32,Retired,Divorced
ACC_00001421,Stephen Vasquez,Checking,2646.85,808,134911,2016-05-25,2025-06-14,15,0,0.0,0.0,Employed,Married
ACC_00001422,Susan Hunter,Checking,387.97,745,119678,2016-12-02,2025-07-03,12,1,0.0,0.0,Employed,Married
ACC_00001423,Kelly Cannon,Checking,10997.33,681,111555,2022-02-04,2025-06-15,16,2,0.0,0.0,Employed,Married
ACC_00001424,Lori Mcpherson,Credit,-810.89,703,0,2023-02-24,2025-06-14,17,3,10801.7,10.97,Unemployed,Divorced
ACC_00001425,Maria Lucas,Savings,22065.41,726,138750,2021-12-16,2025-06-09,11,1,0.0,0.0,Employed,Divorced
ACC_00001426,Mr. Kevin Gordon,Savings,19979.61,693,111301,2024-05-21,2025-06-08,16,1,0.0,0.0,Employed,Married
ACC_00001427,Cheryl White,Checking,9166.75,850,138978,2023-12-27,2025-06-08,18,0,0.0,0.0,Employed,Divorced
ACC_00001428,Ryan King,Credit,-4679.63,593,105410,2024-07-17,2025-06-28,18,0,249498.61,12.07,Employed,Married
ACC_00001429,Anna Chen,Checking,10479.11,850,125665,2015-10-18,2025-06-26,16,0,46018.01,9.5,Employed,Divorced
ACC_00001430,Christina Perez,Savings,10961.24,790,134123,2022-07-03,2025-06-26,13,2,0.0,0.0,Employed,Married
ACC_00001431,Edward Martinez,Savings,9432.1,585,32153,2016-02-19,2025-06-07,18,1,0.0,0.0,Retired,Married
ACC_00001432,Aaron Howard,Investment,9643.9,778,28876,2024-03-01,2025-06-12,18,1,0.0,0.0,Retired,Married
ACC_00001433,Michael Martin,Savings,25203.0,609,94897,2017-11-05,2025-06-14,22,0,0.0,0.0,Employed,Married
ACC_00001434,Beverly Miller,Checking,2253.41,618,34446,2020-06-10,2025-06-12,21,1,0.0,0.0,Retired,Married
ACC_00001435,Bonnie Gonzales,Credit,-3328.22,716,104798,2017-05-05,2025-06-29,17,0,282637.93,10.84,Self-employed,Single
ACC_00001436,Jesus York,Checking,2263.14,505,55593,2018-09-08,2025-06-27,7,1,0.0,0.0,Self-employed,Married
ACC_00001437,Alexandra Howard,Credit,-3038.44,623,79326,2024-10-04,2025-06-24,14,2,197879.84,11.77,Self-employed,Single
ACC_00001438,William White,Checking,2346.74,540,76688,2022-12-01,2025-06-11,13,0,0.0,0.0,Employed,Divorced
ACC_00001439,Richard Hernandez,Checking,921.85,701,48198,2016-11-03,2025-07-04,13,0,0.0,0.0,Retired,Single
ACC_00001440,Gregory Robinson,Checking,6361.11,730,87305,2023-07-22,2025-06-28,8,0,0.0,0.0,Self-employed,Single
ACC_00001441,Monica Robinson DDS,Credit,-3426.89,527,68864,2021-01-12,2025-07-03,21,0,0.0,0.0,Employed,Married
ACC_00001442,Kimberly Sandoval,Savings,5814.61,720,127858,2018-12-19,2025-06-24,11,3,154125.9,10.8,Employed,Single
ACC_00001443,Alison Brown,Savings,22740.92,774,129552,2021-01-28,2025-06-21,17,2,0.0,0.0,Employed,Married
ACC_00001444,Jeremy Jackson,Savings,5624.95,682,52080,2016-01-15,2025-06-05,13,0,191312.01,11.18,Retired,Single
ACC_00001445,Cheryl Hanson,Credit,-2165.46,748,130099,2017-03-31,2025-06-11,14,0,0.0,0.0,Employed,Married
ACC_00001446,Bradley Haynes,Checking,2.23,678,0,2020-08-05,2025-06-05,13,2,0.0,0.0,Unemployed,Single
ACC_00001447,Johnny Robinson,Savings,26715.11,663,109186,2023-02-15,2025-06-22,13,0,0.0,0.0,Employed,Divorced
ACC_00001448,Brian Cooper,Checking,886.98,588,87064,2018-08-01,2025-06-17,22,2,0.0,0.0,Employed,Single
ACC_00001449,Sarah Rowe,Savings,39969.08,814,134637,2022-12-26,2025-06-16,18,2,105504.89,9.86,Employed,Divorced
ACC_00001450,Dawn Macias,Savings,9205.04,673,107600,2018-12-15,2025-06-10,24,0,0.0,0.0,Employed,Married
ACC_00001451,Derek Rodriguez,Credit,-37.25,761,117463,2020-06-11,2025-07-04,21,1,331437.03,10.39,Employed,Divorced
ACC_00001452,Jason Bryan,Checking,2093.27,607,32691,2019-08-05,2025-06-30,16,1,0.0,0.0,Retired,Single
ACC_00001453,Derek Hughes,Checking,390.7,754,110123,2024-10-09,2025-06-29,11,0,0.0,0.0,Employed,Single
ACC_00001454,Adam Smith,Investment,10392.81,668,26240,2018-10-03,2025-06-12,9,0,0.0,0.0,Retired,Married
ACC_00001455,Matthew Wilson,Checking,12361.13,771,140331,2018-04-14,2025-06-24,10,1,0.0,0.0,Employed,Single
ACC_00001456,Hayley Stanton,Savings,16227.27,729,119489,2025-03-18,2025-07-02,10,2,0.0,0.0,Employed,Divorced
ACC_00001457,Michael Williams,Savings,17480.39,565,95831,2015-12-26,2025-06-06,8,0,31085.43,12.35,Employed,Married
ACC_00001458,Ashlee Jackson,Credit,-2329.86,711,114658,2019-07-18,2025-06-20,8,0,0.0,0.0,Employed,Single
ACC_00001459,Margaret Washington,Checking,3777.99,755,126507,2019-11-02,2025-06-30,16,1,0.0,0.0,Employed,Single
ACC_00001460,Amber Rice,Savings,5298.63,653,81732,2020-12-08,2025-06-27,11,1,0.0,0.0,Self-employed,Married
ACC_00001461,Amanda Kaufman,Investment,50679.09,679,108733,2017-01-23,2025-07-02,10,0,0.0,0.0,Employed,Married
ACC_00001462,Shawn Harper,Checking,12344.91,703,124610,2019-12-19,2025-06-11,12,0,0.0,0.0,Employed,Married
ACC_00001463,Tammy Williams,Checking,2525.25,672,57699,2023-09-03,2025-06-07,16,1,0.0,0.0,Retired,Married
ACC_00001464,Michael Collins,Checking,4499.69,575,63170,2021-10-07,2025-07-02,16,1,210191.76,12.25,Self-employed,Married
ACC_00001465,Willie Anderson,Savings,37022.43,795,124286,2021-02-27,2025-06-08,9,1,0.0,0.0,Employed,Married
ACC_00001466,Christopher Alvarez,Checking,3646.07,610,83086,2016-06-27,2025-06-25,21,1,236127.8,11.9,Employed,Widowed
ACC_00001467,Bradley Anderson,Checking,3201.9,850,143455,2021-01-02,2025-06-10,13,2,0.0,0.0,Employed,Married
ACC_00001468,Andrew Ward,Credit,-1324.32,768,125780,2023-12-17,2025-06-06,12,2,0.0,0.0,Employed,Single
ACC_00001469,James Newton,Checking,7687.88,641,96607,2021-06-27,2025-06-30,13,0,268711.73,11.59,Employed,Single
ACC_00001470,Stephen Miller,Savings,28103.6,766,119107,2019-08-27,2025-06-27,18,0,0.0,0.0,Employed,Single
ACC_00001471,David Conrad,Checking,2240.17,701,88995,2019-04-13,2025-06-26,18,1,0.0,0.0,Employed,Married
ACC_00001472,Heidi Baker,Savings,20722.97,850,90730,2017-01-25,2025-06-16,21,0,305003.63,9.5,Self-employed,Single
ACC_00001473,Jessica Wright,Credit,-4518.83,621,97189,2017-07-07,2025-06-22,16,0,0.0,0.0,Employed,Married
ACC_00001474,Thomas Davis,Checking,6687.12,662,71319,2024-05-02,2025-06-05,18,1,0.0,0.0,Self-employed,Single
ACC_00001475,Kathy Acosta,Investment,28218.93,689,69393,2019-08-26,2025-06-10,14,3,0.0,0.0,Self-employed,Married
ACC_00001476,Emma Henry,Credit,-392.61,574,95268,2017-07-07,2025-06-17,17,2,0.0,0.0,Employed,Married
ACC_00001477,Keith Blair,Savings,747.31,651,96720,2022-09-15,2025-06-22,16,0,0.0,0.0,Employed,Married
ACC_00001478,Erica Contreras,Savings,20757.35,677,106570,2025-01-16,2025-06-10,15,1,0.0,0.0,Employed,Married
ACC_00001479,Charles Webster,Checking,482.34,726,45785,2018-01-23,2025-06-08,22,0,4971.71,10.74,Retired,Single
ACC_00001480,Valerie Franklin,Investment,26451.3,749,113132,2020-01-25,2025-06-11,18,1,0.0,0.0,Employed,Divorced
ACC_00001481,Richard Gonzalez,Credit,-267.42,713,127486,2019-01-07,2025-06-06,14,0,322075.73,10.87,Employed,Widowed
ACC_00001482,Chad Reynolds,Savings,614.43,792,38624,2017-06-30,2025-06-13,13,1,0.0,0.0,Retired,Divorced
ACC_00001483,Kevin Jacobs,Credit,-1481.89,602,88375,2018-11-28,2025-07-04,17,0,0.0,0.0,Employed,Widowed
ACC_00001484,Barry Kelly,Investment,11848.68,629,52500,2023-09-15,2025-06-23,15,2,0.0,0.0,Retired,Single
ACC_00001485,Stephanie Reese,Savings,15129.4,643,90575,2017-01-15,2025-06-21,9,2,0.0,0.0,Employed,Single
ACC_00001486,Cody Jackson,Savings,11601.2,673,95823,2015-08-01,2025-06-25,20,0,0.0,0.0,Employed,Single
ACC_00001487,Michelle Meyers,Checking,2657.67,710,83730,2020-07-28,2025-06-07,19,0,0.0,0.0,Self-employed,Widowed
ACC_00001488,Carlos Keller,Checking,8208.19,644,85834,2019-09-21,2025-06-08,12,0,0.0,0.0,Employed,Widowed
ACC_00001489,Philip Lewis,Checking,9112.52,751,124729,2019-07-14,2025-06-24,17,1,0.0,0.0,Employed,Single
ACC_00001490,Frank Bell,Investment,29940.57,834,63532,2025-06-25,2025-06-11,10,0,0.0,0.0,Retired,Married
ACC_00001491,Sandra Torres,Checking,1627.34,765,131412,2022-07-19,2025-06-18,19,0,0.0,0.0,Employed,Married
ACC_00001492,Joseph Bennett,Savings,9848.38,723,102214,2024-12-26,2025-06-13,21,1,0.0,0.0,Employed,Married
ACC_00001493,Laura Johnson,Credit,-760.99,652,118032,2024-03-30,2025-06-05,17,1,0.0,0.0,Employed,Single
ACC_00001494,Andrea Walls,Savings,31047.23,768,125253,2016-05-22,2025-06-08,16,2,0.0,0.0,Employed,Married
ACC_00001495,Kelly Shannon,Investment,41547.13,659,98024,2016-01-13,2025-06-05,14,0,0.0,0.0,Employed,Married
ACC_00001496,Joseph Robinson,Savings,12912.65,808,127360,2020-01-12,2025-06-27,12,1,61471.37,9.92,Employed,Married
ACC_00001497,Hannah Jacobs,Investment,24796.43,761,120722,2018-10-13,2025-06-06,14,0,0.0,0.0,Employed,Divorced
ACC_00001498,Melinda Walker,Checking,6684.33,674,96133,2020-10-02,2025-06-26,12,1,0.0,0.0,Self-employed,Single
ACC_00001499,Mary Johns,Savings,4077.42,708,116784,2023-02-17,2025-06-17,21,1,0.0,0.0,Employed,Single
ACC_00001500,Donald Mcgee,Credit,-4821.14,730,8001,2015-10-20,2025-06-28,16,3,0.0,0.0,Unemployed,Single
ACC_00001501,Gary Mcclure,Savings,13224.76,591,54653,2023-01-21,2025-06-29,12,1,0.0,0.0,Self-employed,Married
ACC_00001502,Vanessa Bell,Investment,2505.69,741,43606,2019-12-19,2025-06-06,13,5,0.0,0.0,Retired,Married
ACC_00001503,Alexander Anderson,Savings,5237.13,727,33101,2021-04-03,2025-06-30,25,1,70910.32,10.73,Retired,Divorced
ACC_00001504,Dana Wright,Savings,20798.34,850,148566,2023-09-07,2025-06-05,16,0,0.0,0.0,Employed,Single
ACC_00001505,Wesley Sullivan,Credit,-2165.37,699,118107,2018-02-11,2025-06-18,16,0,371396.79,11.01,Employed,Married
ACC_00001506,Jeremy Bailey,Checking,4554.14,780,142489,2023-06-22,2025-06-15,12,2,415682.79,10.2,Employed,Married
ACC_00001507,Fernando Thompson,Checking,3099.98,707,96303,2017-09-10,2025-06-29,14,0,0.0,0.0,Employed,Married
ACC_00001508,Timothy Cole,Checking,5642.83,691,71118,2019-10-23,2025-07-01,14,1,0.0,0.0,Self-employed,Single
ACC_00001509,Linda Rodriguez,Checking,5259.13,550,69247,2016-02-26,2025-06-16,11,2,0.0,0.0,Employed,Married
ACC_00001510,John Raymond,Savings,14943.26,730,68850,2019-09-06,2025-06-25,12,0,20116.95,10.7,Self-employed,Single
ACC_00001511,Thomas Davis,Savings,18109.86,736,123827,2015-09-16,2025-06-07,15,0,0.0,0.0,Employed,Married
ACC_00001512,Lance Benitez,Savings,11447.0,652,105377,2024-09-01,2025-06-27,10,2,120508.69,11.48,Employed,Single
ACC_00001513,Michael Harris,Credit,-4852.97,641,98756,2023-12-30,2025-06-17,13,1,10087.66,11.59,Employed,Married
ACC_00001514,Stephen Thompson,Credit,-4031.11,843,136671,2019-04-24,2025-06-05,18,0,0.0,0.0,Employed,Married
ACC_00001515,Brooke Sawyer,Checking,4430.57,704,110437,2022-05-24,2025-06-27,16,1,262594.13,10.96,Employed,Married
ACC_00001516,Omar Perry,Checking,4090.54,707,79912,2021-11-12,2025-06-17,21,1,0.0,0.0,Self-employed,Divorced
ACC_00001517,Cynthia Black,Savings,27209.12,696,114318,2022-02-17,2025-06-12,14,1,0.0,0.0,Employed,Married
ACC_00001518,Michelle Johnson,Credit,-3487.51,697,117165,2017-12-10,2025-06-15,22,0,0.0,0.0,Employed,Divorced
ACC_00001519,Amber Francis,Checking,4580.85,572,96541,2020-05-05,2025-06-08,12,0,126615.43,12.28,Employed,Widowed
ACC_00001520,Monique Burke,Credit,-3352.7,679,80090,2017-11-04,2025-07-01,17,1,0.0,0.0,Self-employed,Divorced
ACC_00001521,Tina Evans,Investment,498.44,557,0,2016-12-29,2025-06-20,17,0,0.0,0.0,Unemployed,Single
ACC_00001522,Michael Hale,Checking,4787.4,606,92030,2018-06-22,2025-06-07,22,0,0.0,0.0,Employed,Married
ACC_00001523,David Burke,Credit,-851.39,729,87091,2022-03-08,2025-06-25,15,1,50886.05,10.71,Self-employed,Married
ACC_00001524,Jennifer Lloyd,Savings,8824.82,689,50638,2016-11-20,2025-06-14,12,0,0.0,0.0,Retired,Single
ACC_00001525,Kristin Hall,Checking,1240.86,753,14821,2023-12-14,2025-06-23,17,1,0.0,0.0,Unemployed,Single
ACC_00001526,Sean Powell,Savings,23544.3,758,107444,2021-07-03,2025-06-05,12,0,0.0,0.0,Employed,Married
ACC_00001527,Elizabeth Watts,Savings,12744.46,653,110786,2021-08-27,2025-07-03,19,0,270991.32,11.47,Employed,Married
ACC_00001528,Nicole Gates,Credit,-2170.77,762,95168,2022-08-23,2025-06-22,8,0,0.0,0.0,Self-employed,Divorced
ACC_00001529,Bill Reyes,Checking,1943.83,704,47593,2017-08-16,2025-06-30,20,0,0.0,0.0,Retired,Married
ACC_00001530,Megan Herring,Checking,9471.06,773,116254,2019-12-09,2025-06-16,14,1,121156.44,10.27,Employed,Single
ACC_00001531,Samuel Friedman,Credit,-821.85,791,138049,2017-04-12,2025-06-21,10,1,0.0,0.0,Employed,Married
ACC_00001532,Sara Hopkins,Savings,23554.43,706,113837,2016-07-09,2025-06-10,16,0,192096.66,10.94,Employed,Married
ACC_00001533,Ashley Miller,Savings,15358.25,664,118224,2020-12-17,2025-06-29,11,1,0.0,0.0,Employed,Single
ACC_00001534,Allison Greene,Credit,-1974.27,696,93538,2018-08-06,2025-07-04,14,2,0.0,0.0,Self-employed,Married
ACC_00001535,Megan Cooper,Savings,14105.17,744,119803,2024-03-20,2025-06-08,15,0,0.0,0.0,Employed,Widowed
ACC_00001536,Megan Boyer,Credit,-1210.96,686,104386,2024-02-15,2025-07-01,15,1,328735.75,11.14,Employed,Married
ACC_00001537,Suzanne Montgomery,Checking,4897.71,830,128844,2018-05-05,2025-06-30,18,0,21466.92,9.7,Employed,Single
ACC_00001538,Kevin Villa,Investment,6279.48,652,39916,2025-04-16,2025-06-30,13,2,97950.37,11.48,Retired,Married
ACC_00001539,Katrina Wheeler,Savings,9792.41,730,113845,2022-08-07,2025-06-12,19,1,0.0,0.0,Employed,Married
ACC_00001540,Amy Thomas,Investment,14993.32,704,100678,2022-07-25,2025-06-27,12,1,0.0,0.0,Employed,Single
ACC_00001541,Pamela Lowe,Credit,-3634.95,841,129466,2016-09-02,2025-06-24,9,0,0.0,0.0,Employed,Divorced
ACC_00001542,Jonathan Perez,Checking,482.09,643,103207,2016-09-08,2025-06-07,13,2,0.0,0.0,Employed,Married
ACC_00001543,Andres Flores,Credit,-2372.63,676,113262,2021-04-24,2025-06-10,14,2,236804.29,11.24,Employed,Divorced
ACC_00001544,Derek Bowers,Savings,9533.74,785,60299,2023-08-11,2025-06-17,16,0,7037.92,10.15,Retired,Single
ACC_00001545,Alexander Murphy,Investment,1324.39,614,2803,2017-10-03,2025-06-13,18,0,14810.15,11.86,Unemployed,Single
ACC_00001546,Mark Singleton,Checking,7306.46,729,128088,2018-03-10,2025-06-27,13,1,33755.94,10.71,Employed,Married
ACC_00001547,Valerie Fuentes,Savings,25980.11,694,99274,2021-03-14,2025-07-04,7,1,0.0,0.0,Employed,Married
ACC_00001548,Lauren Navarro,Checking,124.1,597,26934,2020-10-20,2025-06-25,17,0,0.0,0.0,Retired,Single
ACC_00001549,Gina Combs,Checking,6451.89,774,105585,2021-06-07,2025-06-10,10,1,0.0,0.0,Employed,Single
ACC_00001550,James Smith,Investment,14651.47,559,80132,2022-04-27,2025-06-16,18,0,0.0,0.0,Self-employed,Single
ACC_00001551,Deborah Harvey,Checking,6792.04,745,122482,2021-08-08,2025-06-28,19,2,328568.32,10.55,Employed,Single
ACC_00001552,Beth Dominguez,Savings,21431.42,709,110840,2015-10-02,2025-06-10,17,0,243390.88,10.91,Employed,Divorced
ACC_00001553,Andrea Moses,Checking,2474.07,693,107628,2017-04-23,2025-06-23,23,3,295243.53,11.07,Employed,Divorced
ACC_00001554,Crystal Martinez,Credit,-2684.96,816,136674,2021-08-22,2025-06-27,10,1,102686.85,9.84,Employed,Married
ACC_00001555,Aaron Frederick,Savings,10519.42,720,114345,2025-05-09,2025-06-21,13,2,0.0,0.0,Employed,Single
ACC_00001556,Jerry Gonzalez,Checking,5570.35,816,143624,2024-08-31,2025-06-26,12,1,181878.0,9.84,Employed,Married
ACC_00001557,Daniel Yates,Credit,-881.86,563,81872,2017-11-01,2025-06-10,18,0,0.0,0.0,Employed,Single
ACC_00001558,Amanda Johnson,Checking,4587.34,792,121797,2023-07-17,2025-06-12,14,0,0.0,0.0,Employed,Single
ACC_00001559,Mr. Michael Russo,Checking,3793.84,625,71780,2015-12-20,2025-06-10,13,2,231490.25,11.75,Self-employed,Single
ACC_00001560,Melanie Russell,Checking,898.24,690,11635,2021-10-14,2025-06-13,16,2,0.0,0.0,Unemployed,Married
ACC_00001561,Kimberly Mueller,Checking,5655.0,675,100058,2018-09-11,2025-06-26,9,1,0.0,0.0,Employed,Single
ACC_00001562,Joanna Craig,Checking,12366.53,763,124836,2021-05-20,2025-07-01,18,1,0.0,0.0,Employed,Single
ACC_00001563,Patricia Garcia,Credit,-1571.67,659,40787,2022-08-09,2025-06-11,12,1,0.0,0.0,Retired,Divorced
ACC_00001564,Jordan Lopez,Checking,2381.32,541,41169,2023-01-17,2025-06-13,9,2,144616.51,12.59,Self-employed,Married
ACC_00001565,Bradley Jones,Savings,8120.14,711,113412,2020-10-01,2025-06-13,19,3,0.0,0.0,Employed,Married
ACC_00001566,Ashley Davis,Checking,6165.29,551,94645,2021-04-09,2025-06-29,16,5,0.0,0.0,Employed,Single
