order_id,customer_email,order_date,product_category,product_subcategory,order_value,shipping_cost,discount_percentage,delivery_days,customer_satisfaction,return_requested,marketing_channel,device_type,payment_method
ORD_0001964,marcusjackson@example.net,2024-08-25,Books,Fiction,50.47,6.73,0.38,6,1,False,Email,Desktop,Digital Wallet
ORD_0001965,mark70@example.com,2025-02-20,Beauty,Hair Care,97.53,6.7,0.11,12,1,False,Paid Search,Tablet,Debit Card
ORD_0001966,richjames@example.com,2024-01-28,Books,Fiction,24.18,7.98,0.45,1,5,False,Paid Search,Mobile,Debit Card
ORD_0001967,xaviersmith@example.org,2024-09-02,Beauty,Makeup,51.71,3.18,0.38,9,1,False,Referral,Mobile,PayPal
ORD_0001968,brewerchristopher@example.com,2025-06-27,Home,Furniture,458.61,0.0,0.13,6,3,True,Organic,Mobile,PayPal
ORD_0001969,cindy45@example.com,2024-08-31,Fashion,Jewelry,186.26,0.0,0.33,11,3,True,Email,Desktop,Credit Card
ORD_0001970,butlerrobert@example.org,2024-02-02,Sports,Fitness,105.69,0.0,0.32,13,2,False,Organic,Mobile,Digital Wallet
ORD_0001971,rebecca16@example.org,2023-09-29,Beauty,Fragrance,47.67,5.76,0.25,2,3,False,Paid Search,Mobile,Debit Card
ORD_0001972,brad65@example.net,2024-12-07,Beauty,Hair Care,107.97,0.0,0.35,4,4,False,Social Media,Desktop,Debit Card
ORD_0001973,ddelgado@example.net,2024-10-23,Beauty,Hair Care,114.7,0.0,0.18,4,5,False,Organic,Mobile,Credit Card
ORD_0001974,kathleen14@example.net,2024-07-03,Electronics,Audio,1315.17,0.0,0.04,4,1,True,Organic,Mobile,PayPal
ORD_0001975,glovermarie@example.net,2023-09-18,Beauty,Skincare,81.44,6.43,0.21,14,1,True,Social Media,Mobile,Credit Card
ORD_0001976,cwhite@example.org,2023-12-03,Fashion,Clothing,38.5,6.42,0.17,11,3,False,Email,Desktop,Digital Wallet
ORD_0001977,kgarcia@example.com,2024-10-31,Beauty,Fragrance,143.06,0.0,0.02,8,2,False,Social Media,Mobile,Debit Card
ORD_0001978,bryantannette@example.net,2024-09-15,Sports,Team Sports,302.96,0.0,0.15,11,5,False,Organic,Desktop,Debit Card
ORD_0001979,smithmiranda@example.org,2024-09-15,Beauty,Fragrance,69.9,3.1,0.12,12,1,False,Organic,Desktop,Credit Card
ORD_0001980,ryu@example.com,2025-04-01,Electronics,Laptops,1247.5,0.0,0.22,11,5,False,Organic,Mobile,Credit Card
ORD_0001981,chad26@example.org,2023-10-19,Home,Decor,110.71,0.0,0.09,9,5,False,Paid Search,Desktop,Credit Card
ORD_0001982,melissa89@example.org,2023-10-23,Beauty,Fragrance,26.26,6.77,0.37,7,2,False,Paid Search,Desktop,Credit Card
ORD_0001983,melindalee@example.net,2025-04-01,Beauty,Skincare,36.95,7.74,0.34,1,5,False,Email,Mobile,PayPal
ORD_0001984,riosmegan@example.net,2025-02-08,Books,Educational,13.41,12.6,0.38,7,5,False,Organic,Mobile,PayPal
ORD_0001985,rkelly@example.com,2024-05-25,Electronics,Laptops,1208.18,0.0,0.43,13,2,False,Organic,Mobile,Credit Card
ORD_0001986,johnpeterson@example.com,2025-04-17,Electronics,Gaming,230.14,0.0,0.29,1,1,False,Paid Search,Mobile,Credit Card
ORD_0001987,bennettlindsey@example.com,2025-04-30,Books,Fiction,17.6,13.92,0.2,4,1,False,Organic,Mobile,PayPal
ORD_0001988,odominguez@example.com,2025-06-14,Electronics,Audio,243.34,0.0,0.29,3,3,False,Organic,Desktop,Credit Card
ORD_0001989,joshua98@example.com,2025-03-09,Home,Decor,668.03,0.0,0.21,2,3,False,Organic,Desktop,Credit Card
ORD_0001990,zavalabryan@example.org,2023-12-29,Beauty,Fragrance,69.58,6.28,0.18,4,2,False,Paid Search,Mobile,Credit Card
ORD_0001991,deanna34@example.com,2023-07-28,Electronics,Audio,731.11,0.0,0.44,12,4,False,Organic,Desktop,Digital Wallet
ORD_0001992,charlesjenkins@example.com,2025-03-01,Electronics,Gaming,1434.87,0.0,0.18,7,4,True,Organic,Desktop,Digital Wallet
ORD_0001993,nancytucker@example.com,2024-04-23,Fashion,Jewelry,284.03,0.0,0.39,14,1,True,Paid Search,Desktop,Credit Card
ORD_0001994,clarkmichelle@example.net,2024-06-07,Beauty,Fragrance,104.4,0.0,0.47,6,2,False,Organic,Mobile,Credit Card
ORD_0001995,heatherwalker@example.net,2024-01-12,Electronics,Audio,1031.29,0.0,0.01,9,3,False,Organic,Desktop,Debit Card
ORD_0001996,warnerdarius@example.com,2025-04-22,Beauty,Makeup,124.97,0.0,0.34,10,5,False,Organic,Desktop,Debit Card
ORD_0001997,david40@example.net,2023-07-10,Electronics,Gaming,1155.1,0.0,0.18,2,1,False,Social Media,Mobile,Debit Card
ORD_0001998,kevin91@example.com,2024-11-29,Electronics,Audio,157.32,0.0,0.07,5,2,False,Paid Search,Desktop,Credit Card
ORD_0001999,rspears@example.org,2025-03-28,Fashion,Shoes,234.44,0.0,0.28,8,2,False,Paid Search,Desktop,Credit Card
ORD_0002000,woodsjennifer@example.org,2023-07-10,Home,Kitchen,695.31,0.0,0.37,8,1,False,Organic,Tablet,Credit Card
ORD_0002001,xhorn@example.org,2024-02-19,Books,Fiction,15.63,14.8,0.41,3,5,True,Social Media,Mobile,Credit Card
ORD_0002002,ephillips@example.com,2024-12-08,Electronics,Smartphones,436.44,0.0,0.2,7,1,True,Organic,Mobile,Credit Card
ORD_0002003,allison38@example.org,2023-07-19,Home,Decor,601.83,0.0,0.11,6,2,False,Social Media,Mobile,PayPal
ORD_0002004,julieharris@example.org,2025-04-06,Beauty,Skincare,143.04,0.0,0.09,3,3,False,Organic,Mobile,Credit Card
ORD_0002005,lhines@example.com,2025-04-07,Beauty,Makeup,91.75,7.09,0.43,1,1,False,Social Media,Mobile,Digital Wallet
ORD_0002006,moodydenise@example.net,2025-06-28,Sports,Outdoor,215.93,0.0,0.22,7,5,False,Organic,Desktop,Credit Card
ORD_0002007,jogonzalez@example.net,2025-07-01,Electronics,Audio,638.31,0.0,0.01,9,2,False,Referral,Mobile,PayPal
ORD_0002008,michael35@example.com,2024-05-23,Fashion,Shoes,101.63,0.0,0.41,8,3,False,Email,Desktop,Digital Wallet
ORD_0002009,amy61@example.net,2023-08-21,Electronics,Laptops,64.13,4.81,0.03,12,1,False,Organic,Mobile,Digital Wallet
ORD_0002010,westpaula@example.com,2025-04-17,Fashion,Accessories,70.3,3.78,0.03,1,1,False,Paid Search,Desktop,Digital Wallet
ORD_0002011,langelizabeth@example.net,2023-08-23,Beauty,Skincare,76.14,7.7,0.11,3,2,False,Referral,Desktop,Digital Wallet
ORD_0002012,mphillips@example.org,2023-11-16,Fashion,Shoes,229.98,0.0,0.21,3,5,False,Email,Mobile,Credit Card
ORD_0002013,thomasbrown@example.net,2025-02-08,Beauty,Fragrance,90.84,7.94,0.31,14,3,False,Social Media,Desktop,Credit Card
ORD_0002014,walteralison@example.net,2023-12-30,Beauty,Fragrance,26.85,14.5,0.17,11,1,False,Organic,Mobile,Digital Wallet
ORD_0002015,ngarcia@example.net,2024-08-06,Home,Decor,574.33,0.0,0.1,11,5,True,Paid Search,Desktop,Credit Card
ORD_0002016,michelleanderson@example.org,2024-05-26,Sports,Team Sports,262.62,0.0,0.31,14,1,False,Paid Search,Tablet,Credit Card
ORD_0002017,johnmartin@example.org,2024-04-18,Books,Fiction,20.38,5.61,0.43,9,5,False,Organic,Mobile,Digital Wallet
ORD_0002018,smithandrew@example.net,2024-07-08,Electronics,Smartphones,643.39,0.0,0.5,10,3,False,Email,Mobile,PayPal
ORD_0002019,amyclarke@example.org,2023-10-23,Electronics,Gaming,1384.65,0.0,0.11,2,4,False,Organic,Mobile,Credit Card
ORD_0002020,jessica25@example.net,2025-03-30,Fashion,Clothing,154.2,0.0,0.33,3,1,False,Social Media,Mobile,Credit Card
ORD_0002021,wvelez@example.org,2023-09-27,Beauty,Hair Care,53.86,3.51,0.03,9,2,False,Social Media,Mobile,Credit Card
ORD_0002022,qholt@example.com,2024-10-16,Beauty,Fragrance,103.43,0.0,0.14,6,4,True,Social Media,Mobile,Credit Card
ORD_0002023,olee@example.net,2024-04-08,Books,Non-fiction,21.15,13.34,0.4,3,2,False,Social Media,Mobile,Digital Wallet
ORD_0002024,travis95@example.net,2023-11-06,Home,Kitchen,284.76,0.0,0.44,9,1,False,Paid Search,Mobile,PayPal
ORD_0002025,debrabarron@example.net,2025-04-13,Sports,Outdoor,177.22,0.0,0.46,14,2,False,Paid Search,Mobile,Credit Card
ORD_0002026,christensenmicheal@example.org,2024-08-29,Electronics,Laptops,277.27,0.0,0.15,13,4,False,Email,Desktop,Credit Card
ORD_0002027,chelsea10@example.net,2024-01-31,Books,Fiction,29.16,10.26,0.37,11,2,False,Paid Search,Tablet,Credit Card
ORD_0002028,iflores@example.com,2023-07-13,Home,Garden,545.78,0.0,0.19,12,2,False,Paid Search,Desktop,Digital Wallet
ORD_0002029,jwatson@example.org,2025-06-07,Home,Furniture,428.54,0.0,0.36,2,3,False,Referral,Desktop,PayPal
ORD_0002030,courtneyprice@example.com,2024-05-17,Beauty,Fragrance,105.57,0.0,0.22,2,1,False,Social Media,Desktop,Credit Card
ORD_0002031,millerlinda@example.org,2024-08-18,Home,Garden,590.54,0.0,0.37,14,1,False,Organic,Mobile,PayPal
ORD_0002032,nelsonfernando@example.net,2023-11-05,Beauty,Hair Care,66.31,6.97,0.03,5,3,False,Email,Mobile,Credit Card
ORD_0002033,karina23@example.org,2024-05-16,Beauty,Hair Care,112.76,0.0,0.18,6,2,False,Paid Search,Mobile,Credit Card
ORD_0002034,matatommy@example.com,2024-03-13,Electronics,Laptops,363.47,0.0,0.35,5,2,False,Email,Mobile,Debit Card
ORD_0002035,yallen@example.org,2025-05-19,Electronics,Gaming,62.67,5.99,0.11,10,3,False,Organic,Desktop,Debit Card
ORD_0002036,twoods@example.net,2024-04-02,Electronics,Audio,972.7,0.0,0.26,12,3,False,Organic,Mobile,PayPal
ORD_0002037,angela95@example.com,2024-02-14,Electronics,Gaming,1015.87,0.0,0.12,11,3,False,Organic,Tablet,Credit Card
ORD_0002038,aprilowens@example.org,2023-12-18,Sports,Team Sports,137.11,0.0,0.48,1,5,False,Paid Search,Desktop,Debit Card
ORD_0002039,brianparker@example.org,2024-03-11,Sports,Fitness,155.85,0.0,0.15,13,2,False,Organic,Mobile,Digital Wallet
ORD_0002040,hmoore@example.org,2023-11-07,Sports,Fitness,263.94,0.0,0.21,7,1,False,Organic,Tablet,Credit Card
ORD_0002041,wardrhonda@example.net,2023-12-30,Fashion,Shoes,285.27,0.0,0.18,6,5,False,Referral,Mobile,PayPal
ORD_0002042,jennifer89@example.org,2024-08-28,Fashion,Accessories,219.52,0.0,0.43,9,1,False,Social Media,Mobile,PayPal
ORD_0002043,cwilson@example.net,2024-01-18,Electronics,Laptops,344.49,0.0,0.41,5,4,False,Paid Search,Mobile,PayPal
ORD_0002044,justin10@example.com,2023-09-25,Electronics,Laptops,850.77,0.0,0.14,1,3,False,Referral,Mobile,Credit Card
ORD_0002045,xjenkins@example.com,2023-07-28,Electronics,Gaming,1463.32,0.0,0.1,6,3,False,Organic,Tablet,PayPal
ORD_0002046,matthewdavis@example.com,2024-12-17,Beauty,Hair Care,79.77,3.48,0.17,7,4,False,Paid Search,Mobile,PayPal
ORD_0002047,laurencarroll@example.com,2024-10-16,Fashion,Accessories,96.92,4.3,0.2,1,5,False,Paid Search,Mobile,Credit Card
ORD_0002048,richard42@example.org,2024-07-23,Fashion,Jewelry,119.76,0.0,0.24,6,5,True,Organic,Tablet,Debit Card
ORD_0002049,tbrock@example.net,2024-02-02,Home,Kitchen,627.97,0.0,0.44,13,1,False,Organic,Mobile,Digital Wallet
ORD_0002050,christophermurphy@example.net,2025-01-19,Electronics,Audio,984.67,0.0,0.32,3,3,False,Social Media,Mobile,Credit Card
ORD_0002051,jeffreyroberts@example.net,2025-04-05,Fashion,Accessories,219.1,0.0,0.43,10,5,False,Paid Search,Desktop,Debit Card
ORD_0002052,stephensoncharlene@example.com,2025-02-04,Home,Furniture,665.29,0.0,0.31,14,3,False,Organic,Mobile,Credit Card
ORD_0002053,maldonadochristina@example.org,2023-11-21,Fashion,Shoes,80.07,6.03,0.47,4,1,False,Social Media,Desktop,Debit Card
ORD_0002054,roberthoover@example.com,2024-01-06,Home,Furniture,191.63,0.0,0.14,12,2,False,Email,Mobile,PayPal
ORD_0002055,michaela72@example.net,2024-11-30,Home,Decor,314.63,0.0,0.4,3,4,False,Organic,Desktop,PayPal
ORD_0002056,arogers@example.net,2025-02-20,Books,Fiction,48.74,8.36,0.44,8,3,False,Email,Mobile,Credit Card
ORD_0002057,jamie91@example.com,2024-11-16,Electronics,Gaming,1400.59,0.0,0.13,9,2,False,Social Media,Mobile,Debit Card
ORD_0002058,zmay@example.com,2023-10-11,Electronics,Smartphones,1406.74,0.0,0.03,9,2,False,Paid Search,Mobile,Credit Card
ORD_0002059,galvanmichael@example.com,2024-07-11,Fashion,Clothing,241.56,0.0,0.37,1,5,False,Organic,Mobile,Credit Card
ORD_0002060,iwalker@example.com,2025-04-17,Electronics,Gaming,1383.44,0.0,0.23,4,1,False,Organic,Mobile,Debit Card
ORD_0002061,adam81@example.net,2024-02-14,Books,Educational,10.34,11.86,0.46,4,5,False,Organic,Mobile,Debit Card
ORD_0002062,hendersonkelly@example.net,2023-08-12,Home,Decor,448.82,0.0,0.07,5,3,False,Organic,Mobile,Credit Card
ORD_0002063,jennifer25@example.net,2025-03-06,Electronics,Smartphones,1459.01,0.0,0.27,12,5,False,Email,Desktop,Credit Card
ORD_0002064,caseybush@example.com,2024-06-14,Sports,Water Sports,205.83,0.0,0.24,5,4,False,Email,Mobile,Debit Card
ORD_0002065,iwillis@example.net,2024-11-05,Beauty,Fragrance,85.83,7.32,0.08,3,1,False,Organic,Mobile,Digital Wallet
ORD_0002066,alexander17@example.com,2024-11-19,Beauty,Fragrance,65.97,5.22,0.47,8,3,False,Referral,Mobile,Debit Card
ORD_0002067,qlewis@example.com,2025-01-20,Sports,Water Sports,111.98,0.0,0.16,10,2,False,Paid Search,Mobile,Credit Card
ORD_0002068,johnathanmanning@example.net,2023-10-12,Fashion,Clothing,231.61,0.0,0.12,2,5,False,Email,Desktop,Credit Card
ORD_0002069,alvarezvicki@example.org,2025-03-08,Sports,Team Sports,238.5,0.0,0.32,11,2,False,Email,Mobile,Credit Card
ORD_0002070,rolson@example.org,2024-05-13,Home,Decor,736.73,0.0,0.4,11,4,False,Paid Search,Mobile,Debit Card
ORD_0002071,burnsterri@example.com,2024-05-30,Sports,Outdoor,346.82,0.0,0.1,1,4,False,Social Media,Mobile,PayPal
ORD_0002072,wilsonrobert@example.org,2023-09-02,Fashion,Jewelry,80.41,5.05,0.46,2,1,False,Organic,Mobile,PayPal
ORD_0002073,wesleyroberts@example.org,2025-03-30,Fashion,Clothing,200.35,0.0,0.35,8,3,False,Referral,Mobile,Credit Card
ORD_0002074,zthompson@example.net,2024-10-07,Electronics,Laptops,450.67,0.0,0.37,14,3,False,Paid Search,Mobile,PayPal
ORD_0002075,ymacdonald@example.net,2025-03-19,Fashion,Jewelry,185.54,0.0,0.17,9,3,False,Social Media,Mobile,PayPal
ORD_0002076,watkinspatricia@example.com,2024-06-25,Home,Decor,700.7,0.0,0.39,14,4,False,Paid Search,Desktop,Digital Wallet
ORD_0002077,zkirk@example.net,2024-03-12,Books,Educational,11.4,10.29,0.04,11,5,False,Social Media,Mobile,Debit Card
ORD_0002078,gonzaleskimberly@example.net,2023-08-16,Fashion,Shoes,139.56,0.0,0.43,4,3,False,Organic,Mobile,PayPal
ORD_0002079,lwheeler@example.com,2024-12-22,Electronics,Gaming,173.96,0.0,0.46,2,5,False,Organic,Mobile,Debit Card
ORD_0002080,hmoore@example.net,2024-08-26,Electronics,Smartphones,201.82,0.0,0.17,14,4,False,Social Media,Tablet,Credit Card
ORD_0002081,carolcannon@example.org,2025-03-12,Books,Non-fiction,46.66,10.48,0.37,14,2,False,Email,Mobile,Credit Card
ORD_0002082,pattersonlaura@example.com,2024-09-06,Books,Fiction,23.65,6.56,0.49,12,5,False,Paid Search,Tablet,Credit Card
ORD_0002083,qharding@example.com,2025-04-16,Beauty,Makeup,81.16,5.05,0.3,3,3,False,Email,Mobile,PayPal
ORD_0002084,ebaker@example.org,2023-07-15,Beauty,Skincare,133.33,0.0,0.15,11,5,False,Email,Mobile,Credit Card
ORD_0002085,cwallace@example.net,2024-02-12,Electronics,Laptops,1168.88,0.0,0.34,11,3,False,Referral,Mobile,Digital Wallet
ORD_0002086,earladams@example.com,2024-11-07,Electronics,Laptops,1137.67,0.0,0.03,8,4,False,Referral,Mobile,Credit Card
ORD_0002087,gutierrezkelly@example.com,2024-10-04,Sports,Team Sports,211.48,0.0,0.47,4,5,False,Social Media,Mobile,Debit Card
ORD_0002088,winterslarry@example.org,2024-09-26,Electronics,Audio,1195.59,0.0,0.23,7,5,False,Paid Search,Tablet,PayPal
ORD_0002089,kelly29@example.net,2024-10-19,Fashion,Clothing,138.05,0.0,0.44,14,4,False,Organic,Mobile,Debit Card
ORD_0002090,jonathan71@example.net,2024-07-07,Electronics,Smartphones,245.64,0.0,0.19,3,5,False,Paid Search,Mobile,Credit Card
ORD_0002091,tiffanywilkins@example.com,2024-12-08,Books,Fiction,51.87,4.96,0.25,2,4,False,Organic,Mobile,Credit Card
ORD_0002092,jamesmaurice@example.net,2025-06-07,Home,Kitchen,559.52,0.0,0.13,11,5,False,Email,Mobile,Debit Card
ORD_0002093,simmonssuzanne@example.org,2024-04-22,Books,Non-fiction,12.76,5.69,0.06,12,3,False,Email,Mobile,PayPal
ORD_0002094,leahdean@example.org,2024-02-03,Fashion,Accessories,225.52,0.0,0.39,12,2,False,Referral,Mobile,Credit Card
ORD_0002095,cross@example.com,2024-12-21,Sports,Team Sports,316.78,0.0,0.48,13,5,False,Email,Mobile,PayPal
ORD_0002096,rbrown@example.net,2024-05-15,Books,Educational,26.8,7.22,0.18,6,1,False,Paid Search,Desktop,Credit Card
ORD_0002097,brian25@example.org,2023-09-30,Fashion,Shoes,81.27,5.16,0.03,11,2,False,Social Media,Mobile,Debit Card
ORD_0002098,gloria05@example.net,2024-12-15,Sports,Water Sports,150.77,0.0,0.44,10,5,False,Organic,Mobile,Credit Card
ORD_0002099,rebeccacox@example.com,2024-08-19,Electronics,Audio,1055.04,0.0,0.08,6,3,False,Referral,Mobile,Credit Card
ORD_0002100,lbrady@example.com,2023-09-29,Beauty,Skincare,139.51,0.0,0.46,9,1,False,Social Media,Desktop,Credit Card
ORD_0002101,carmenyang@example.net,2025-03-01,Fashion,Accessories,131.96,0.0,0.35,9,1,False,Organic,Desktop,PayPal
ORD_0002102,brianbrown@example.net,2024-04-01,Sports,Fitness,116.43,0.0,0.09,9,1,False,Social Media,Mobile,Credit Card
ORD_0002103,kathleen41@example.com,2025-04-30,Home,Garden,561.16,0.0,0.34,2,5,False,Paid Search,Mobile,PayPal
ORD_0002104,anewton@example.com,2023-07-27,Sports,Fitness,48.43,7.83,0.39,7,4,False,Organic,Desktop,Credit Card
ORD_0002105,brianawoods@example.com,2023-09-19,Fashion,Shoes,52.5,3.43,0.43,10,5,False,Referral,Mobile,Credit Card
ORD_0002106,moodysharon@example.org,2025-05-15,Electronics,Smartphones,653.99,0.0,0.49,10,3,False,Social Media,Mobile,Credit Card
ORD_0002107,barkerallison@example.net,2023-10-07,Home,Garden,363.21,0.0,0.32,12,1,True,Organic,Mobile,Credit Card
ORD_0002108,amartinez@example.com,2024-03-13,Fashion,Accessories,250.51,0.0,0.12,2,2,False,Paid Search,Desktop,Credit Card
ORD_0002109,cainteresa@example.net,2024-09-08,Beauty,Makeup,101.67,0.0,0.12,6,4,False,Referral,Mobile,PayPal
ORD_0002110,rogersthomas@example.net,2024-08-25,Home,Kitchen,563.66,0.0,0.34,13,2,False,Email,Mobile,Debit Card
ORD_0002111,stevenmiller@example.com,2024-06-11,Books,Children,45.64,10.33,0.25,2,4,False,Paid Search,Mobile,Credit Card
ORD_0002112,meagan36@example.net,2024-08-10,Books,Children,43.93,8.33,0.18,3,4,False,Paid Search,Mobile,Credit Card
ORD_0002113,carlsoncindy@example.net,2023-10-20,Sports,Outdoor,300.55,0.0,0.21,7,3,False,Referral,Mobile,Credit Card
ORD_0002114,williamsgeorge@example.org,2024-06-24,Beauty,Skincare,60.51,6.65,0.49,9,4,False,Social Media,Mobile,Credit Card
ORD_0002115,dawnmanning@example.net,2025-06-20,Sports,Team Sports,343.27,0.0,0.1,5,4,False,Social Media,Desktop,Debit Card
ORD_0002116,steven65@example.org,2024-10-08,Sports,Fitness,262.22,0.0,0.25,11,4,False,Email,Mobile,PayPal
ORD_0002117,christine19@example.net,2025-06-29,Electronics,Laptops,1111.19,0.0,0.05,1,3,False,Organic,Tablet,Credit Card
ORD_0002118,steinpamela@example.net,2025-01-03,Electronics,Laptops,731.68,0.0,0.4,1,2,False,Social Media,Mobile,Credit Card
ORD_0002119,gregory90@example.net,2025-03-02,Beauty,Fragrance,126.23,0.0,0.26,2,2,False,Referral,Desktop,PayPal
ORD_0002120,charlesherrera@example.net,2025-03-09,Beauty,Hair Care,75.88,7.97,0.14,7,2,False,Paid Search,Mobile,Credit Card
ORD_0002121,pbecker@example.org,2024-02-13,Electronics,Gaming,1094.93,0.0,0.46,1,2,False,Referral,Mobile,Debit Card
ORD_0002122,nrojas@example.org,2023-09-26,Home,Furniture,556.78,0.0,0.26,9,2,False,Organic,Tablet,Digital Wallet
ORD_0002123,amiller@example.org,2023-12-07,Books,Non-fiction,50.1,4.18,0.32,8,2,False,Paid Search,Mobile,Digital Wallet
ORD_0002124,john07@example.com,2024-02-12,Sports,Fitness,113.93,0.0,0.3,12,4,False,Email,Mobile,Digital Wallet
ORD_0002125,michaelrangel@example.com,2024-04-15,Home,Decor,513.6,0.0,0.07,3,2,False,Paid Search,Tablet,PayPal
ORD_0002126,martin36@example.com,2023-12-30,Electronics,Audio,1476.19,0.0,0.0,11,3,False,Paid Search,Tablet,PayPal
ORD_0002127,johnny61@example.org,2023-12-22,Fashion,Accessories,81.79,4.83,0.14,6,1,True,Referral,Mobile,Credit Card
ORD_0002128,kellyfry@example.net,2023-11-11,Books,Fiction,53.72,5.0,0.43,5,5,False,Organic,Mobile,Debit Card
ORD_0002129,matthewsullivan@example.com,2024-08-24,Sports,Water Sports,165.63,0.0,0.48,4,3,False,Paid Search,Mobile,Credit Card
ORD_0002130,alicia74@example.net,2025-03-10,Home,Furniture,754.78,0.0,0.13,9,2,False,Referral,Desktop,Debit Card
ORD_0002131,edwardstaylor@example.net,2025-05-05,Electronics,Laptops,602.82,0.0,0.48,1,1,False,Paid Search,Tablet,PayPal
ORD_0002132,michael22@example.com,2024-04-30,Books,Educational,9.56,7.5,0.42,11,3,False,Social Media,Mobile,Digital Wallet
ORD_0002133,vrhodes@example.net,2024-02-24,Books,Children,43.65,11.41,0.43,9,5,False,Referral,Mobile,Debit Card
ORD_0002134,denise42@example.net,2024-11-22,Beauty,Skincare,88.19,7.77,0.19,5,4,False,Organic,Mobile,Credit Card
ORD_0002135,paulabean@example.net,2025-01-10,Books,Fiction,10.55,11.3,0.18,14,4,False,Organic,Tablet,Credit Card
ORD_0002136,rlong@example.org,2025-01-09,Sports,Fitness,239.27,0.0,0.0,4,4,False,Paid Search,Mobile,PayPal
ORD_0002137,mendezderek@example.com,2025-05-24,Home,Decor,514.74,0.0,0.24,5,1,False,Social Media,Mobile,PayPal
ORD_0002138,elizabethbriggs@example.net,2024-02-13,Books,Fiction,38.54,5.68,0.41,11,1,False,Organic,Mobile,PayPal
ORD_0002139,torresstephanie@example.net,2025-05-24,Beauty,Skincare,139.1,0.0,0.38,9,4,False,Organic,Desktop,PayPal
ORD_0002140,jonathan70@example.net,2024-02-14,Books,Children,36.36,5.8,0.37,13,3,False,Referral,Mobile,Credit Card
ORD_0002141,colemantiffany@example.com,2024-02-27,Home,Furniture,375.87,0.0,0.14,3,4,False,Organic,Mobile,Credit Card
ORD_0002142,mitchelltammy@example.net,2024-01-12,Fashion,Clothing,116.14,0.0,0.45,13,2,False,Paid Search,Mobile,Credit Card
ORD_0002143,stacy21@example.net,2024-11-08,Books,Educational,49.35,7.93,0.47,13,3,False,Social Media,Tablet,Credit Card
ORD_0002144,barbarasmith@example.net,2025-06-24,Books,Non-fiction,54.43,7.01,0.07,11,1,False,Paid Search,Mobile,PayPal
ORD_0002145,johnsonjason@example.net,2024-01-11,Fashion,Clothing,98.94,7.2,0.4,12,4,False,Paid Search,Desktop,PayPal
ORD_0002146,wanderson@example.com,2024-03-24,Electronics,Laptops,801.15,0.0,0.46,5,3,False,Social Media,Mobile,PayPal
ORD_0002147,tricia52@example.net,2025-01-10,Books,Fiction,44.07,9.54,0.16,12,5,False,Organic,Desktop,Credit Card
ORD_0002148,shaffertheresa@example.com,2025-06-28,Sports,Water Sports,337.97,0.0,0.38,9,2,True,Email,Mobile,Credit Card
ORD_0002149,brownmark@example.com,2024-09-28,Books,Children,15.56,7.78,0.35,1,5,False,Referral,Mobile,Credit Card
ORD_0002150,gjohnson@example.org,2024-04-14,Home,Kitchen,191.7,0.0,0.33,11,3,False,Social Media,Desktop,Digital Wallet
ORD_0002151,michelle95@example.net,2024-04-08,Sports,Outdoor,46.26,6.67,0.03,14,3,False,Email,Mobile,Debit Card
ORD_0002152,wardwalter@example.org,2023-10-05,Home,Decor,366.08,0.0,0.41,2,3,False,Paid Search,Mobile,Credit Card
ORD_0002153,moodyrebecca@example.net,2024-10-06,Sports,Outdoor,287.12,0.0,0.47,5,2,False,Social Media,Mobile,Credit Card
ORD_0002154,michele51@example.com,2025-05-17,Beauty,Skincare,25.59,11.88,0.46,10,5,False,Email,Mobile,Debit Card
ORD_0002155,ilawrence@example.net,2024-06-08,Fashion,Shoes,232.27,0.0,0.41,4,5,False,Email,Mobile,Credit Card
ORD_0002156,johnkennedy@example.com,2023-08-03,Electronics,Audio,911.33,0.0,0.36,13,3,False,Referral,Desktop,PayPal
ORD_0002157,bpruitt@example.org,2024-03-20,Home,Kitchen,308.66,0.0,0.21,9,1,False,Social Media,Mobile,Credit Card
ORD_0002158,waltonnathaniel@example.com,2024-07-05,Beauty,Makeup,146.44,0.0,0.26,7,5,False,Social Media,Desktop,Digital Wallet
ORD_0002159,stephen04@example.net,2023-10-25,Beauty,Makeup,23.9,13.59,0.09,4,1,False,Referral,Mobile,PayPal
ORD_0002160,livingstonjames@example.com,2024-11-22,Home,Decor,131.27,0.0,0.13,3,5,False,Organic,Desktop,Credit Card
ORD_0002161,vcarr@example.com,2024-09-30,Fashion,Shoes,155.69,0.0,0.33,8,2,False,Paid Search,Mobile,Debit Card
ORD_0002162,thomas86@example.org,2023-12-19,Fashion,Accessories,206.92,0.0,0.01,4,3,False,Referral,Mobile,Debit Card
ORD_0002163,jennifer08@example.com,2024-04-12,Beauty,Fragrance,28.93,10.8,0.17,10,1,False,Paid Search,Mobile,Debit Card
ORD_0002164,laurensnyder@example.org,2024-05-15,Home,Kitchen,169.0,0.0,0.36,4,2,True,Social Media,Mobile,Credit Card
ORD_0002165,gcook@example.net,2023-09-17,Sports,Fitness,351.55,0.0,0.09,12,1,False,Email,Mobile,Credit Card
ORD_0002166,fosterrobert@example.com,2024-05-25,Books,Educational,24.58,6.04,0.1,8,4,False,Email,Mobile,Credit Card
ORD_0002167,aaronmcdaniel@example.org,2023-12-11,Beauty,Skincare,142.24,0.0,0.32,11,1,False,Social Media,Desktop,Credit Card
ORD_0002168,pooledavid@example.com,2024-10-01,Home,Garden,326.39,0.0,0.24,10,3,False,Organic,Tablet,Debit Card
